MDS1,MDS2,Source
-0.290314528534903,-0.498833774045909,Pig
-0.239932883036772,-0.395102518240949,Pig
-0.759416405509771,-0.0569444741134899,Pig
-0.548010610471815,-0.0748325678656265,Pig
0.22389955876583,-0.107573280612354,Pig
0.0635423814782797,-0.375487921264786,Pig
-0.0342994994770501,-0.157919221740529,Pig
0.0529718555256568,-0.343858331671326,Pig
0.197312504636543,-0.403248849094214,Pig
0.192519533413633,0.423143954273121,Pig
-0.0292504217158599,-0.338755952525046,Pig
-0.962928463880621,0.0645118666482969,Pig
-0.77950455219257,0.14381358273228,Pig
-0.450929696555587,-0.159414464758228,Pig
-0.264549879311135,0.0939545116674817,Pig
-0.259153379885662,0.0483154226605385,Pig
0.165313838281566,0.230731316036034,Pig
-0.383396155143063,0.102561235970606,Pig
0.10935652152352,-0.559527045741507,Pig
0.0112841820713903,0.67219207041619,Pig
-0.352660163115409,0.034880946179372,Pig
-0.573581185191779,0.110297754882151,Pig
0.239963344423381,-0.62639430402845,Pig
-0.33159579978431,0.0636600395605728,Pig
-0.71016872935696,0.0680304908247384,Pig
-0.22982169263546,0.106369766752406,Pig
-0.215154826702429,0.320514705108965,Pig
-0.313911337730827,0.0516046895175665,Pig
-0.772583758581675,0.110309790210757,Pig
-0.41734260644113,0.317643467601638,Pig
-0.646896972928661,0.0590451756906763,Pig
-0.261620255152037,0.0172267652678848,Pig
-0.478702704573065,0.0902241997236754,Pig
-0.338028087375439,0.481040116005694,Pig
0.0339901271720923,0.193205305161285,Pig
-0.314639101559038,0.151915943062654,Pig
-0.0834838878338901,-0.032472935658171,Pig
-0.362830071107162,0.220034908164007,Pig
-0.758338527604079,0.145492674411943,Pig
-0.387686647200607,-0.028225375356625,Pig
0.309536679975539,-0.0641346895597488,Pig
-0.391191229314847,-0.268949352434283,Pig
0.299540193396214,-0.637848625736026,Pig
-0.583305272240852,-0.136768799458348,Pig
0.074812536815608,0.0796419959121388,Pig
0.334772752568727,-0.0360760645552056,Pig
0.412808899313131,-0.343727965264336,Pig
0.312555947144792,-0.0146214750900872,Pig
0.269429852260578,-0.432269159258827,Pig
-0.467415621687371,0.929444158825437,Pig
0.225727118305273,0.327461753420165,Pig
-0.620768907170701,0.163346582916768,Pig
-0.0185209083023489,0.0888374709702359,Pig
0.366490661399971,0.115696629393288,Pig
0.271398517744276,-0.494866608833931,Pig
0.198506598069021,0.148052909130269,Pig
0.221116562805821,0.338827342267336,Pig
0.247941213473533,0.254302443420109,Pig
0.484128557052015,0.0796688922360323,Pig
0.105379800022374,0.137350796952823,Pig
0.117287311942975,-0.689600494193434,Pig
0.217389930192485,-0.706031330154282,Pig
0.213829240203256,-0.0426508454087691,Pig
0.0721386769562424,-0.171191494757382,Pig
-0.265109349741607,0.15825566989565,Pig
0.51021831014318,0.124186053651719,Pig
0.258128548027041,0.0197671305191779,Pig
0.542236429347531,-0.641244788648856,Pig
-0.042855252350573,0.33406052038579,Pig
0.282622231346106,-0.290936449798661,Pig
0.481360808686275,0.300280691614427,Pig
0.120021780201201,-0.402635360283386,Pig
-0.212347849268375,0.527704717450742,Pig
0.239379901794816,-0.0775937774742359,Pig
0.4358258079969,-0.205175046892774,Pig
0.44008738782163,0.0738072358088827,Pig
0.320534545421046,-0.15293496564668,Pig
-0.0132596651645843,-0.692107632716097,Pig
-0.53183787221104,0.0679293066620219,Pig
-0.445779637238162,0.131328200795132,Pig
-0.348603431834761,0.256917855947338,Pig
-0.443187639112998,0.177358665543642,Pig
-0.0121725967681092,0.00843349012156404,Pig
-0.790453169043785,0.140851881593902,Pig
-0.51737203586109,0.135385968617435,Pig
-0.58140871914786,0.144270314711671,Pig
-0.294454568557202,0.22058687809452,Pig
-0.758049660782663,0.197998448643662,Pig
-0.774903096998373,0.229280843622817,Pig
-0.464438483248224,0.113812740383221,Pig
-0.0952808395066902,0.229180598972828,Pig
0.0459791605440905,0.20673960299753,Pig
-0.801667328983305,0.337644106170018,Pig
-0.148582335272034,0.61616963294536,Pig
-0.0596228011486664,-0.0494784871362387,Pig
-0.324703244620468,0.0389613779739045,Pig
0.143951775480443,0.626790085208821,Pig
-0.197582036006473,0.771181315766335,Pig
-0.00430417870786353,0.491249868150092,Pig
-0.754687242472885,0.0774394961746409,Pig
-0.0213756119677367,0.503527830863337,Pig
-0.424516467467778,0.0917333777464974,Pig
-0.152793420699147,0.360037266180161,Pig
-0.398532245927817,0.192025569825858,Pig
0.167213322760053,0.79121494668067,Pig
-0.959569269902085,0.146311721276494,Pig
0.138825754059978,-0.101977506404687,Pig
-0.133194595003982,-0.427563043273081,Pig
-0.375640177741339,0.459438240519793,Pig
-0.638618930613233,0.267184907314869,Pig
-0.606164822406139,0.0790969010820903,Pig
-0.0766599515217409,0.834759792589737,Pig
-0.577781054462306,0.0962142098502916,Pig
-0.218499739052793,0.353656345583433,Pig
0.0765920475632143,0.372420632016522,Pig
-0.526098474872794,0.913638472801583,Pig
-0.912363598341445,0.141295673710945,Pig
-0.695957362961748,0.271040948353869,Pig
-0.128083088803141,0.296888490191605,Pig
0.122372130038375,-0.703964103421585,Pig
-0.947468486035072,0.152380649775019,Pig
-0.232502970320838,0.045797774057331,Pig
-0.217109528073228,0.745493799903412,Pig
-0.519814942350841,0.145963010970798,Pig
-0.72396883909717,0.10948965599532,Pig
-0.0263773845373466,0.3551397696636,Pig
-0.542999560883997,0.0533432394276345,Pig
0.235724876991805,-0.523006085980628,Pig
-0.606299283670213,0.0797942352008612,Pig
-0.0759915243354937,0.84023958922855,Pig
0.0786332723724651,0.371821210963781,Pig
0.188258308046611,0.343670429639625,Pig
-0.191428675038099,0.153589713897421,Pig
-0.325255554463725,0.512069874307845,Pig
-0.227648768596819,0.164720486470905,Pig
-0.227484579908836,0.501143604025946,Pig
-0.658809542539642,0.413809388645358,Pig
-0.18776563755999,0.183168640647676,Pig
-0.0959599117893927,0.176031670061318,Pig
-0.201243402403113,0.00233948359144759,Pig
0.259243768870709,-0.455838237602812,Pig
0.406739416640104,0.392312859250485,Pig
0.763573411463291,0.450130763979208,Pig
-0.689923117396666,0.575207323966775,Pig
0.0145289546709212,-0.854003639209102,Pig
0.724710035325452,0.0538075131580635,Pig
0.465734036830307,-0.260270994688448,Pig
-0.19409750041486,0.578955171522791,Pig
-0.475112406431093,0.38259747568509,Pig
-0.00502683598640099,-0.317070684490938,Pig
0.393585851595277,-0.940309576156156,Pig
-0.619684828911303,-0.225180800936513,Pig
0.4048177901425,0.353473564832357,Pig
0.287733634414043,-0.475852000115989,Pig
-0.306893287579053,0.121163727292512,Pig
-0.560443031902548,0.235987723272086,Pig
-0.16285327178839,0.130933385719125,Pig
-0.613840090254953,0.524219518369611,Pig
-0.587400110722418,0.0352149334345307,Pig
-0.361381959670065,0.35010760594502,Pig
-0.0785001036264043,0.35049681413304,Pig
-1.0005698367792,0.115732343101511,Pig
-0.590693562110365,0.193235091454972,Pig
-0.51652992479016,0.108649863189059,Pig
-0.466408795421225,-0.0202510105708992,Pig
-0.251713182976711,0.391420435677801,Pig
-0.912162914618009,0.141760270145554,Pig
-0.694893731011469,0.2696660246678,Pig
-0.127669472002227,0.295395094058555,Pig
-0.0884704578311536,0.123057037194449,Pig
-0.303531431285055,0.877425141247226,Pig
-0.944522482406667,0.152649901833002,Pig
-0.462708414137428,0.354071119192983,Pig
-0.229492770984364,0.0462840319361839,Pig
-0.215053106168652,0.748218688821262,Pig
-0.519421654031583,0.145610720627019,Pig
-0.724632593163079,0.107871297434173,Pig
-0.0313479097044531,0.355590093882984,Pig
-0.540020686027144,0.0532619450415932,Pig
0.265348126410725,-0.297336729044745,Pig
-0.606573051443547,0.1924090545688,Pig
-0.0200575066072508,0.0234802003399689,Pig
-0.489140769709185,0.342745209741176,Pig
-0.55837967544957,0.0916065864856738,Pig
-0.839824446848842,0.124805446794411,Pig
-0.297561167523029,0.579696037028482,Pig
-0.478526603382217,0.153980929399244,Pig
-0.0666055493527068,0.218003162790092,Pig
-0.48609422776189,0.164120354577238,Pig
-0.629246707898555,0.193358697106976,Pig
-0.248790863804347,0.0195504995204219,Pig
-0.245111099046141,0.304614610154449,Pig
-0.0562313957832073,0.767901479661318,Pig
-0.645729271674636,0.129907656610108,Pig
-0.15940888089421,-0.0817464116777627,Pig
-0.705343947725169,0.168474300232482,Pig
-0.217919755131172,0.32655371336796,Pig
-0.981540226422937,0.167492345195039,Pig
-0.966133641610745,0.142650176606642,Pig
-0.469661354728682,0.591579803192648,Pig
0.160074854926993,0.123893893258004,Pig
-0.0522025923148491,0.00226459177094644,Pig
-0.279921760171738,0.0421627872297466,Pig
-0.662343495468279,0.344333561417409,Pig
-0.33506776228758,0.199315436083663,Pig
-0.496327413503098,0.251583867554698,Pig
-0.700692541708313,0.281945077976175,Pig
0.168468395786351,-0.24407920239599,Pig
-0.470174857282751,0.0143226125908999,Pig
-0.280977885289779,0.105962208741874,Pig
-0.299147809212443,0.280100712424865,Pig
-0.437788497757098,0.197711729147347,Pig
-0.773366886127875,0.184815600327372,Pig
0.0932538605267154,-0.724005277068321,Pig
-1.15311184772089,0.12346954154937,Pig
-0.232938381848277,-0.0315864878249607,Pig
-0.664070190512217,0.00203388371436317,Pig
-0.515898866927808,0.276448566328871,Pig
-0.921219118012452,0.145881113909165,Pig
-0.320746027222279,-0.0582790394897925,Pig
-0.774357276685844,0.0324020651278048,Pig
-0.900870228254806,0.0799875076917325,Pig
-0.763774831370274,0.108894043865532,Pig
-0.894622281024043,0.140736346754712,Pig
-0.850072488225386,0.0874343574929594,Pig
-0.769432541566742,0.0438837236327113,Pig
-0.890671072692047,0.137209282541893,Pig
-1.12878817954817,0.103958350704636,Pig
-0.0240637385216966,-0.060924355686428,Pig
-0.760185494610156,0.327721186877377,Pig
0.316668202778376,-0.0931215786387474,Pig
-0.807992075336432,0.333451558512775,Pig
-0.653288969300006,0.128876184444763,Pig
-0.204934472918843,0.377977664605868,Pig
-0.428320347147577,0.101259325226199,Pig
-0.667748280671734,0.23714171271864,Pig
-0.104229282660529,-0.523721389839669,Pig
-0.224825065143582,0.182806922434492,Pig
-0.675264500790561,0.0985452856199258,Pig
-0.18258145881293,0.0128493282448804,Pig
-0.474884545868233,0.585629657473085,Pig
-0.402330650125183,0.178908009402573,Pig
-0.213010436456893,0.0154973817995466,Pig
0.0268761225868601,0.0291822533145951,Pig
-0.529616289378451,0.165846263049245,Pig
-0.439538175817925,0.0904254782529643,Pig
0.333163619090187,-0.631862262928722,Pig
-0.529521920364896,0.0686278242576029,Pig
-0.351416712841714,0.256797211114952,Pig
-0.0146115296422023,0.00842433861063677,Pig
-0.513975205108954,0.133589157198735,Pig
0.0316172872173103,-0.536286511169264,Pig
0.372747245855354,-0.186154711923753,Pig
0.148083975591482,-0.516351756383763,Pig
0.430162380363904,-0.104147327114719,Pig
0.482360854994404,-0.0348578952949226,Pig
0.278114081423555,-0.537317197899594,Pig
0.326452457065366,-0.556528952719244,Pig
0.614196759807469,0.36938632493709,Pig
-0.525120047767928,0.131560920798841,Pig
-0.973296618763632,0.10866286807386,Pig
-0.969491160581353,0.127312988582809,Pig
0.837230819759341,0.502578816319478,Pig
-0.997144966309933,0.107050499186365,Pig
0.154001467284589,0.0795013274671937,Pig
0.288214716350189,0.139930935024129,Pig
-0.903977683307293,0.63084162763277,Pig
0.307139321839534,-0.0130751310607759,Pig
0.37026358857937,0.0189907160281562,Pig
-0.095935612781605,-0.0179936418244825,Pig
-0.503664335398139,-0.0790265589790081,Pig
0.278672944808361,-0.595884727687454,Pig
0.31064051083347,0.0844592686181067,Pig
0.265250523922822,-0.0322583889907642,Pig
0.193399030864273,0.423903214945033,Pig
-0.789988122730629,-0.0747817115818338,Pig
-0.321959084539243,0.869236111155091,Pig
-2.75891516206992,-0.564392551534335,Pig
-1.73173056905784,0.372260289658173,Pig
0.903096116846907,0.226608019384448,Pig
-0.651991394190599,0.31934254445722,Pig
-0.0785138329851771,0.0642136089828365,Pig
-0.682254104833438,0.0860855172175074,Pig
-0.353995291334686,0.0180567777177115,Pig
-0.44134807796555,-0.0533388816069523,Pig
-0.205352910306319,0.0804538400474501,Pig
-0.237954799693925,-0.57749414239616,Pig
-0.128409703840858,0.0494869502463885,Pig
-0.387997699691923,0.00208330256363029,Pig
-0.409067532422432,-0.0224009410684646,Pig
-0.492701288978839,-0.0396511460538526,Pig
-0.862572874273809,0.0497357199003555,Pig
-0.203289003967704,-0.103694038068598,Pig
-0.568549772005373,-0.0700518067912984,Pig
-3.04041097576941,-0.572916314801133,Pig
-1.65173254960413,0.267315575330422,Pig
-2.37036576321092,-1.01046649468536,Pig
-1.76696922746613,0.50115520953387,Pig
-2.65641948387999,-0.813130288399852,Pig
-2.9376624332945,-0.592581411532437,Pig
-1.53938696933976,-1.59702025111923,Pig
0.362330215707509,-0.344612106723607,Pig
-1.34199566861953,-1.78138380482634,Pig
-1.35497959422208,-1.74684572081383,Pig
-0.0264401615639353,-0.528368735020503,Pig
-0.288382606182347,-0.497016308634556,Pig
-0.400215303092105,-0.218239948434833,Pig
-0.237207566295703,-0.394312199424078,Pig
-0.759539607019998,-0.057658144606514,Pig
-0.54868606831716,-0.0734323820712019,Pig
0.22455980027173,-0.105184262931964,Pig
0.338060612568622,-0.117115562012509,Pig
0.445065867358225,-0.360006773704572,Pig
0.320702043432859,0.00115413166478417,Pig
0.235548642519945,-0.013950725667294,Pig
0.0863875918470743,-0.0175425845531256,Pig
0.0817456273011372,0.0254800072952399,Pig
0.136746332599174,-0.0586104148434144,Pig
0.0740396284143102,0.0332878354610907,Pig
-0.477575898793831,0.0360551087801607,Pig
-0.183065268797521,0.38456140915802,Pig
0.33023749790362,-0.301355878927198,Pig
-0.106158833483058,0.156680972603022,Pig
0.396726001931842,-0.0976606556154447,Pig
0.00320603061356623,0.0856827948616234,Pig
-0.64539627090284,0.0599018598387066,Pig
-0.242038607467338,0.446973954375639,Pig
-0.00399564048094079,-0.0631629240676672,Pig
0.29420941460575,-0.130552078966975,Pig
-0.196337750234121,-0.0651881225413276,Pig
0.0972884802174491,-0.323845555009652,Pig
-0.000859556161298919,-0.155886720670938,Pig
-0.461654982971943,0.388081220179669,Pig
0.0812571157345042,-0.330543726906751,Pig
0.226276784754477,-0.585507582660059,Pig
0.165841223055771,-0.31925929870778,Pig
0.249457812608714,-0.381739480945897,Pig
0.00727919373972992,-0.330122288013238,Pig
-0.178892600561308,-0.39746699616289,Pig
-0.578327896351297,-0.0478930026208581,Pig
-0.790668366563022,0.00543738306398378,Pig
0.127703089387242,-0.496820142235646,Pig
-0.694514155209774,-0.044776373950388,Pig
-0.538433892151824,-0.0179012981672471,Pig
-0.390808992625217,0.304260697167959,Pig
-0.3143224042833,-0.130963291801156,Pig
-0.301620330481663,-0.391114819594954,Pig
0.234032826451031,-0.546735169443777,Pig
-0.0397883319575941,-0.206815748347413,Pig
0.208761606456181,-0.167409253353246,Pig
-0.270848654066883,0.182811541009123,Pig
-0.247208064585008,0.575150409050379,Pig
-0.0129653982397413,-0.401297544815969,Pig
0.401440807550445,0.0273794024896448,Pig
0.415218998692416,-0.156105174883859,Pig
0.475668201056717,-0.186847117616442,Pig
-0.0580938466955032,-0.270534796017973,Pig
-0.299774751594076,0.0860590721877411,Pig
0.320952530076606,-0.0851232389721619,Pig
0.0171634176546337,-0.482261087237351,Pig
0.304902829301518,-0.116599215543049,Pig
-0.750279424812586,-0.00493832647087968,Pig
-0.179021279288193,-0.090515918983748,Pig
0.353481015311178,-0.176735912612317,Pig
0.28297484562255,-0.246080746556527,Pig
0.247687470579824,0.0194479236875107,Pig
-0.0564892947813379,-0.24196938792099,Pig
-0.248951819845081,0.0916250690738229,Pig
-0.598941451282256,0.0846468187351015,Pig
-0.64394523957142,0.0869105788870525,Pig
-0.0456584892978226,-0.899359649685074,Pig
-0.556651246276233,0.183612954115036,Pig
-0.369043990223627,0.0233620929713597,Pig
0.146652866739547,0.114695901757722,Pig
-0.166251877348982,0.495709952984108,Pig
-0.232112226753258,0.265227016981169,Pig
-0.175751182575676,0.155224986191926,Pig
-0.145828721378033,-0.0471062383265786,Pig
-0.280108350784018,0.0140414593271034,Pig
-0.0156428493748669,-0.0189590897976507,Pig
-0.00699178146052446,0.0549547186589374,Pig
-0.593397170861626,0.252685308091842,Pig
-0.361992071047262,0.244166788368489,Pig
-0.475256718612812,0.0930873543807244,Pig
-0.122763782299545,0.214029157817695,Pig
-0.536595147421552,0.145675641839192,Pig
0.208028987539701,-0.0795077964024772,Pig
-0.314810589029893,-0.177256337453148,Pig
-0.454740099811567,0.0476365795876625,Pig
0.148807451756314,-0.12365396309676,Pig
-0.750179002474223,-0.463135015526148,Pig
0.279117552067474,-0.131333859181297,Pig
-0.021398957960461,0.129514796379916,Pig
-0.634935977410524,-0.00186434742246366,Pig
0.342193693291082,0.0186785919041098,Pig
-0.0859142467161718,0.022503531491721,Pig
0.152800837611014,-0.343865903306948,Pig
0.111111599754464,0.0852122527616103,Pig
-0.242578271613065,-0.0365830486976424,Pig
-0.403441959401372,-0.0022081601757942,Pig
0.369518344977251,-0.354444020380349,Pig
-0.478906307745265,-0.12706503493556,Pig
-0.204787099835972,0.366638571350363,Pig
-0.0401747234479716,0.159246795792937,Pig
-0.199565147922211,0.378633638762701,Pig
-0.231643928015337,0.0551618633198428,Pig
-0.463657824185673,0.152497162456502,Pig
-0.305444672729099,0.209965972835447,Pig
-0.386398282322437,0.131359259091407,Pig
-0.611315792495691,0.221289705457477,Pig
-0.249301433464623,0.168287220790904,Pig
-0.277985301979586,-0.0269520960978646,Pig
-0.426951358388375,0.0118892528588253,Pig
-0.304895906211587,0.00882015338276312,Pig
-0.146407625645286,0.115879724651833,Pig
-0.410843607938078,0.396792761887101,Pig
-0.350077669135576,0.0946996447085022,Pig
-0.15472253659336,-0.0689999480710828,Pig
-0.391234605885098,-0.215837095746618,Pig
0.297755636198529,-0.0739624654298163,Pig
0.100419043457022,-0.0724548052288818,Pig
-0.56028040230368,0.103805070091766,Pig
-0.378054969515091,1.08182484409307,Pig
0.458855292500617,-0.140714456715262,Pig
-0.177786712134184,-0.0847708238428008,Pig
-0.327081018556423,-0.032958835254693,Pig
0.159625636141478,-0.067403809244025,Pig
0.301055205579808,-0.637416233155895,Pig
-0.00239429270487552,0.133486769070125,Pig
-0.0484559812163918,0.184355795007892,Pig
-0.181398374061973,-0.0828194781536182,Pig
-0.414926462418028,0.0147146448528437,Pig
-0.318591004389713,0.0071441424340255,Pig
-0.265623297467032,-0.00686649293114513,Pig
-0.104250190755775,-0.168624405939312,Pig
-0.323438234030828,0.127141772886209,Pig
-0.1467718564955,0.151237697405756,Pig
-0.692009584121081,0.0568551307371471,Pig
-0.0127992947504582,0.144126878115866,Pig
0.173781399256614,0.739275555999976,Pig
-0.401855611241419,0.0276969336611794,Pig
-0.891741168927436,0.0407897932869021,Pig
-0.737753429578568,0.136992665996712,Pig
-0.400866317186348,0.630679529116565,Pig
-0.412248273878694,-0.157850103763167,Pig
-0.24139687515838,0.0865413360099853,Pig
-0.107573057043234,-0.390866900292021,Pig
-0.213317324667244,0.0354667112799144,Pig
0.16140912446095,0.203994881054067,Pig
-0.337480233747633,0.0930550438185293,Pig
0.0204890851298002,0.627782905414532,Pig
-0.310452934254836,0.0267642393121242,Pig
-0.370529820677891,-0.819013993122482,Pig
0.410100232590372,-0.185658863022728,Pig
-0.0187624290613677,-0.215613760141603,Pig
-0.410424672266718,-0.242700549667484,Pig
0.304963543013135,-0.0936316195975546,Pig
-0.330444496761874,0.458419545576745,Pig
0.30105746928721,-0.580878708287574,Pig
-0.543448294124034,-0.139959642768559,Pig
0.100472581702955,0.0476317804312924,Pig
0.335384723896585,-0.040629539778471,Pig
0.397702658447428,-0.328977543812694,Pig
0.297405009132271,-0.0342333703808184,Pig
0.271730926092432,-0.38949712647216,Pig
-0.422579836393718,0.864946551516308,Pig
0.218395100263856,0.267976345948418,Pig
-0.571221573372055,0.149704096757152,Pig
0.0111879611398739,0.0575582677260556,Pig
0.345687337782553,0.0775436078785426,Pig
0.282893971021243,-0.417378613154689,Pig
0.210482316944446,0.10835223771927,Pig
-0.531791407068887,0.0985232741415899,Pig
0.0133082245669915,0.12381210287642,Pig
-0.283687197881775,0.0547466045774785,Pig
-0.808965481383675,0.0862664097327108,Pig
-0.658753842852161,0.0595898686683412,Pig
0.0818736236645022,-0.541412983739446,Pig
-0.201855464219227,0.093862433857119,Pig
-0.192151422674829,0.30686936750793,Pig
-0.28805792337554,0.0469835369125145,Pig
-0.72565482942483,0.100462423747539,Pig
-0.385747336668254,0.297306278442632,Pig
-0.601426076074576,0.05307286071471,Pig
-0.221214877529274,0.00427031300071952,Pig
0.240010080199429,-0.324812421977699,Pig
-0.428964498324489,0.080107651959974,Pig
-0.311808056207865,0.460825110649736,Pig
0.04194169451903,0.162516934987212,Pig
0.208871197691008,0.268795851426567,Pig
0.235654372668368,0.219126244808634,Pig
0.438713578830958,0.0443387926162433,Pig
0.110086082635807,0.117077817020439,Pig
0.120088508392504,-0.632470190720481,Pig
0.224541303522533,-0.644094943682351,Pig
0.229221662191491,-0.0635711423855976,Pig
0.0852561760235477,-0.191008990041578,Pig
-0.224562646119619,0.133216672635498,Pig
0.468010491338402,0.0841044618782097,Pig
0.239692544616714,0.00841146378989281,Pig
0.522550263781896,-0.59947737587671,Pig
-0.017901531017591,0.300581981961996,Pig
0.292018850066487,-0.299425597816861,Pig
0.395868539914887,0.224146852941965,Pig
0.12162908723143,-0.401831244357245,Pig
-0.119885711008079,-0.476078122652209,Pig
0.246363768019902,-0.0822378555609774,Pig
0.397527515048863,-0.198947102486617,Pig
0.423780440493183,0.0419369582776138,Pig
-0.129413761835691,0.84087721412074,Pig
0.317763250455964,-0.161106705006185,Pig
0.0101536181185635,-0.65057439412341,Pig
0.552142653097687,0.269108819555939,Pig
0.409953102974558,0.437072914788477,Pig
-0.258288926764538,-0.901779009646865,Pig
0.0325368623818092,-0.49240719590286,Pig
0.317926108698011,0.0343791687628231,Pig
0.00430507440036606,0.856127434259397,Pig
0.273540018423489,-0.22906098712723,Pig
0.25567294245943,-0.0486914588752566,Pig
-0.0487260784039159,-0.3239701289964,Pig
0.149702934172613,-0.00565084093338928,Pig
-0.142794106078281,-0.550348062721645,Pig
0.0903881267594871,0.415109956300464,Pig
0.0280199733307556,0.0438419629009065,Pig
-0.286973434581731,0.139245766117818,Pig
-0.0744341193285326,-0.0425734226119483,Pig
-0.315800320893195,0.193776666992541,Pig
-0.702472607464277,0.133268993879006,Pig
-0.417655856492832,0.104762637997757,Pig
0.143509988241608,-0.642537591533271,Pig
-0.0973483764814079,0.465376361940673,Pig
-0.0453345216111148,0.0752232642157126,Pig
-0.75936695817141,0.328806209074237,Pig
-0.200581644413505,0.417518359580343,Pig
-0.140734031792116,0.58558187697941,Pig
-0.738027125844624,0.122123839079771,Pig
0.308828901773709,-0.501243600722528,Pig
-0.0340507911756608,-0.0678298588078199,Pig
-0.275863160269946,0.0199680464385941,Pig
-0.214352819253873,0.389108455645914,Pig
-0.711568436702755,0.0679432440744813,Pig
-0.131797915004365,0.339311697661598,Pig
-0.357903246352298,0.175760748983396,Pig
0.238554127662747,-0.464690841581351,Pig
-0.190798973513476,0.135300979731369,Pig
-0.904661255660294,0.132097687263718,Pig
0.140770129718298,-0.114383697306844,Pig
0.197206173958386,0.166852448216226,Pig
-0.393293832335215,0.0361814306828132,Pig
-0.594330316307079,0.244953040576309,Pig
0.144934666468109,0.113180135403091,Pig
-0.388854182636052,0.130648623849027,Pig
-0.231697302447955,0.262442699037989,Pig
-0.409860181850978,0.640107627711518,Pig
-0.0153328831278127,-0.0261258154541897,Pig
-0.697745893183763,-0.068335931711734,Pig
-0.714704585146952,0.089580323956922,Pig
-0.430307310435293,0.00881466629924585,Pig
-0.793879891808216,0.00573461598544602,Pig
-0.555432470035587,-0.146446149474595,Pig
-2.28765169015302,-1.01899642250842,Pig
-0.667885875431092,0.269013526652898,Pig
0.208081281094185,-0.0844215655811369,Pig
-0.847386872095085,0.123679182726366,Pig
-0.736958043585649,0.134250440930571,Pig
-0.81253166656977,0.0804487992798009,Pig
-0.252949518926888,0.08572163537731,Pig
0.00683977071603245,-0.509471052527064,Pig
-0.543584508538331,-0.0195490809903395,Pig
-0.564391660322951,0.181043230035036,Pig
-0.250908394448106,-0.487538570862084,Pig
-0.89540419834801,0.040675630846184,Pig
-0.613807484981875,0.214419741637973,Pig
0.0792198524442558,-0.333675097580254,Pig
-0.305412934623011,0.205428913102216,Pig
-0.183234879310157,-0.403768882629898,Pig
-0.36528027485213,0.239080150333206,Pig
-0.0137031149120501,0.136127818603128,Pig
-0.447472629246822,-0.256910115764568,Pig
-0.156767042168427,-0.0714964329370593,Pig
-0.148577486156479,0.150910222677033,Pig
0.209266006223989,-0.171147658920663,Pig
-0.0440813247153722,-0.214999331737457,Pig
-0.0610283697418555,-0.254019996605895,Pig
-1.07486209423906,0.0851792279658207,Pig
-0.848773074457293,0.0709563510975516,Pig
-0.683860393907816,0.00172856230824448,Pig
-0.691808793446332,0.0561638485517611,Pig
-0.693550508960356,-0.0461400110672657,Pig
0.54495318055497,-0.11379197188467,Pig
0.279352211963138,-0.139741720539155,Pig
0.374593663011232,-0.11584827853911,Pig
0.448526769929423,-0.0125267336210303,Pig
0.413454983026005,-0.0478351006813534,Pig
0.148570062401381,0.0449688743971317,Pig
0.166250064091071,-0.335337236035688,Pig
0.0517552967156503,-0.0709218400838168,Pig
0.124829666706691,0.243842375251156,Pig
0.000374667648434966,-0.087989478716008,Pig
0.206036051435876,-0.142999752954622,Pig
-0.236022749675312,0.740501738847867,Pig
0.382353283416887,0.30083275887956,Pig
0.0688480906540278,0.344054743811915,Pig
0.343790710041912,0.22988096789467,Pig
0.482697222133466,0.267392239818046,Pig
0.410425423912468,0.353191133067042,Pig
-0.205968703714362,0.869630400515284,Pig
0.379882655885561,0.175101890711556,Pig
0.286554393161143,0.410962351130648,Pig
0.492389760016816,0.0143568676772669,Pig
-0.283009940019976,-0.677053797158021,Pig
-0.631732063802533,-0.221648442634899,Pig
-1.06213964805194,0.486436340110139,Pig
0.0927495203241454,0.580032776318735,Pig
-0.474001743650282,-0.375213515793233,Pig
0.291220205299863,0.642351819425902,Pig
0.181656355579999,0.77601654467755,Pig
0.0717614809042993,0.329629280511432,Pig
-0.438592901175228,-0.667922415650793,Pig
-0.355073616227589,0.932177492611512,Pig
-0.850115979702913,-0.239429566119506,Pig
-0.755007773662798,-0.470882296884223,Pig
0.33134563345894,0.452178137208833,Pig
0.281947179149362,0.250472500335805,Pig
0.179946933065618,0.796401510895509,Pig
0.361153679231922,0.366455166697985,Pig
0.277420450475267,0.495532774076748,Pig
-0.499361075578012,-0.00790755220642761,Pig
-0.383888327579649,-0.564399873708991,Pig
0.339154228197547,0.42067119600371,Pig
0.407698708537823,0.390834456249393,Pig
0.334249718518135,0.282270786543078,Pig
-0.115305519021138,-0.864813143456348,Pig
0.000265475680258334,-1.05118420017126,Pig
0.08735478501399,-0.443372831779978,Pig
-0.397914799947209,-0.297208055561666,Pig
0.114383481724986,0.528996130452317,Pig
0.168863865651184,0.677487344963487,Pig
0.20025811727847,0.803870431156252,Pig
-0.0935834564587955,0.498639638054091,Pig
-0.361567256741018,-0.614980986179712,Pig
-0.480204579028964,-0.371487508923399,Pig
-0.0582723845593653,-0.609615231331514,Pig
-0.601489412573151,0.498891133743575,Pig
0.203939069252142,0.654277744841218,Pig
0.0407865074200218,0.809614493542514,Pig
0.205040341028517,0.540507972682624,Pig
0.154852423229773,0.563510226827356,Pig
-0.0657179484065722,0.93105424464521,Pig
0.0348786263791672,0.93238199223344,Pig
0.0587640934604081,-0.573990965646513,Pig
