Run	BioProject	Source	continent	country
SRR8960191	PRJNA526405	feces	Oceania	Australia
SRR11126264	PRJNA526405	feces	Oceania	Australia
SRR11183782	PRJNA526405	feces	Oceania	Australia
SRR11125851	PRJNA526405	feces	Oceania	Australia
SRR11125094	PRJNA526405	feces	Oceania	Australia
SRR11184064	PRJNA526405	feces	Oceania	Australia
SRR11183795	PRJNA526405	feces	Oceania	Australia
SRR11183963	PRJNA526405	feces	Oceania	Australia
SRR11126012	PRJNA526405	feces	Oceania	Australia
SRR8960425	PRJNA526405	feces	Oceania	Australia
SRR11124876	PRJNA526405	feces	Oceania	Australia
SRR11183788	PRJNA526405	feces	Oceania	Australia
SRR11183983	PRJNA526405	feces	Oceania	Australia
SRR11125436	PRJNA526405	feces	Oceania	Australia
SRR11184025	PRJNA526405	feces	Oceania	Australia
SRR8960391	PRJNA526405	feces	Oceania	Australia
SRR8960096	PRJNA526405	feces	Oceania	Australia
SRR11125554	PRJNA526405	feces	Oceania	Australia
SRR11125734	PRJNA526405	feces	Oceania	Australia
SRR11126154	PRJNA526405	feces	Oceania	Australia
SRR11185247	PRJNA526405	feces	Oceania	Australia
SRR11124864	PRJNA526405	feces	Oceania	Australia
SRR11126017	PRJNA526405	feces	Oceania	Australia
SRR11126396	PRJNA526405	feces	Oceania	Australia
SRR8960198	PRJNA526405	feces	Oceania	Australia
SRR11183304	PRJNA526405	feces	Oceania	Australia
SRR11126325	PRJNA526405	feces	Oceania	Australia
SRR8960433	PRJNA526405	feces	Oceania	Australia
SRR8960129	PRJNA526405	feces	Oceania	Australia
SRR8960280	PRJNA526405	feces	Oceania	Australia
SRR8960242	PRJNA526405	feces	Oceania	Australia
SRR11126065	PRJNA526405	feces	Oceania	Australia
SRR8960439	PRJNA526405	feces	Oceania	Australia
SRR11125561	PRJNA526405	feces	Oceania	Australia
SRR11124935	PRJNA526405	feces	Oceania	Australia
SRR11125288	PRJNA526405	feces	Oceania	Australia
SRR11125515	PRJNA526405	feces	Oceania	Australia
SRR11183523	PRJNA526405	feces	Oceania	Australia
SRR11183654	PRJNA526405	feces	Oceania	Australia
SRR8960518	PRJNA526405	feces	Oceania	Australia
SRR11183426	PRJNA526405	feces	Oceania	Australia
SRR8960241	PRJNA526405	feces	Oceania	Australia
SRR8960532	PRJNA526405	feces	Oceania	Australia
SRR11125503	PRJNA526405	feces	Oceania	Australia
SRR11125031	PRJNA526405	feces	Oceania	Australia
SRR11126084	PRJNA526405	feces	Oceania	Australia
SRR11126225	PRJNA526405	feces	Oceania	Australia
SRR11183482	PRJNA526405	feces	Oceania	Australia
SRR11125277	PRJNA526405	feces	Oceania	Australia
SRR11125708	PRJNA526405	feces	Oceania	Australia
SRR11183737	PRJNA526405	feces	Oceania	Australia
SRR11124721	PRJNA526405	feces	Oceania	Australia
SRR11183692	PRJNA526405	feces	Oceania	Australia
SRR11183999	PRJNA526405	feces	Oceania	Australia
SRR11125490	PRJNA526405	feces	Oceania	Australia
SRR8960499	PRJNA526405	feces	Oceania	Australia
SRR11126367	PRJNA526405	feces	Oceania	Australia
SRR11183944	PRJNA526405	feces	Oceania	Australia
SRR8960468	PRJNA526405	feces	Oceania	Australia
SRR11126387	PRJNA526405	feces	Oceania	Australia
SRR11124686	PRJNA526405	feces	Oceania	Australia
SRR8960573	PRJNA526405	feces	Oceania	Australia
SRR8960504	PRJNA526405	feces	Oceania	Australia
SRR11124745	PRJNA526405	feces	Oceania	Australia
SRR11183973	PRJNA526405	feces	Oceania	Australia
SRR11183589	PRJNA526405	feces	Oceania	Australia
SRR11126082	PRJNA526405	feces	Oceania	Australia
SRR11183668	PRJNA526405	feces	Oceania	Australia
SRR11126143	PRJNA526405	feces	Oceania	Australia
SRR11183564	PRJNA526405	feces	Oceania	Australia
SRR8960388	PRJNA526405	feces	Oceania	Australia
SRR8960592	PRJNA526405	feces	Oceania	Australia
SRR11125522	PRJNA526405	feces	Oceania	Australia
SRR11185249	PRJNA526405	feces	Oceania	Australia
SRR11126389	PRJNA526405	feces	Oceania	Australia
SRR11183323	PRJNA526405	feces	Oceania	Australia
SRR11185229	PRJNA526405	feces	Oceania	Australia
SRR8960575	PRJNA526405	feces	Oceania	Australia
SRR8960444	PRJNA526405	feces	Oceania	Australia
SRR11184010	PRJNA526405	feces	Oceania	Australia
SRR11126216	PRJNA526405	feces	Oceania	Australia
SRR8960207	PRJNA526405	feces	Oceania	Australia
SRR11183827	PRJNA526405	feces	Oceania	Australia
SRR8960188	PRJNA526405	feces	Oceania	Australia
SRR11126468	PRJNA526405	feces	Oceania	Australia
SRR8960172	PRJNA526405	feces	Oceania	Australia
SRR8960616	PRJNA526405	feces	Oceania	Australia
SRR11125394	PRJNA526405	feces	Oceania	Australia
SRR11125061	PRJNA526405	feces	Oceania	Australia
SRR11183572	PRJNA526405	feces	Oceania	Australia
SRR8960611	PRJNA526405	feces	Oceania	Australia
SRR8960245	PRJNA526405	feces	Oceania	Australia
SRR11183801	PRJNA526405	feces	Oceania	Australia
SRR11183641	PRJNA526405	feces	Oceania	Australia
SRR11183869	PRJNA526405	feces	Oceania	Australia
SRR11125462	PRJNA526405	feces	Oceania	Australia
SRR11126248	PRJNA526405	feces	Oceania	Australia
SRR8960225	PRJNA526405	feces	Oceania	Australia
SRR11125466	PRJNA526405	feces	Oceania	Australia
SRR11125335	PRJNA526405	feces	Oceania	Australia
SRR11126513	PRJNA526405	feces	Oceania	Australia
SRR11125136	PRJNA526405	feces	Oceania	Australia
SRR11125858	PRJNA526405	feces	Oceania	Australia
SRR11183344	PRJNA526405	feces	Oceania	Australia
SRR8960247	PRJNA526405	feces	Oceania	Australia
SRR11184013	PRJNA526405	feces	Oceania	Australia
SRR11183836	PRJNA526405	feces	Oceania	Australia
SRR8960341	PRJNA526405	feces	Oceania	Australia
SRR8960287	PRJNA526405	feces	Oceania	Australia
SRR11183723	PRJNA526405	feces	Oceania	Australia
SRR11126390	PRJNA526405	feces	Oceania	Australia
SRR11183433	PRJNA526405	feces	Oceania	Australia
SRR11125661	PRJNA526405	feces	Oceania	Australia
SRR11124677	PRJNA526405	feces	Oceania	Australia
SRR11183380	PRJNA526405	feces	Oceania	Australia
SRR11125234	PRJNA526405	feces	Oceania	Australia
SRR11124842	PRJNA526405	feces	Oceania	Australia
SRR11183314	PRJNA526405	feces	Oceania	Australia
SRR8960240	PRJNA526405	feces	Oceania	Australia
SRR11125179	PRJNA526405	feces	Oceania	Australia
SRR11125251	PRJNA526405	feces	Oceania	Australia
SRR8960503	PRJNA526405	feces	Oceania	Australia
SRR8960319	PRJNA526405	feces	Oceania	Australia
SRR11183831	PRJNA526405	feces	Oceania	Australia
SRR11125812	PRJNA526405	feces	Oceania	Australia
SRR11183356	PRJNA526405	feces	Oceania	Australia
SRR8960418	PRJNA526405	feces	Oceania	Australia
SRR8960273	PRJNA526405	feces	Oceania	Australia
SRR11126041	PRJNA526405	feces	Oceania	Australia
SRR11126129	PRJNA526405	feces	Oceania	Australia
SRR11125268	PRJNA526405	feces	Oceania	Australia
SRR11124831	PRJNA526405	feces	Oceania	Australia
SRR8960443	PRJNA526405	feces	Oceania	Australia
SRR8960363	PRJNA526405	feces	Oceania	Australia
SRR11125070	PRJNA526405	feces	Oceania	Australia
SRR11184037	PRJNA526405	feces	Oceania	Australia
SRR11183847	PRJNA526405	feces	Oceania	Australia
SRR8960609	PRJNA526405	feces	Oceania	Australia
SRR11124933	PRJNA526405	feces	Oceania	Australia
SRR8960142	PRJNA526405	feces	Oceania	Australia
SRR8960146	PRJNA526405	feces	Oceania	Australia
SRR8960405	PRJNA526405	feces	Oceania	Australia
SRR11184070	PRJNA526405	feces	Oceania	Australia
SRR11183712	PRJNA526405	feces	Oceania	Australia
SRR8960083	PRJNA526405	feces	Oceania	Australia
SRR11126010	PRJNA526405	feces	Oceania	Australia
SRR11125830	PRJNA526405	feces	Oceania	Australia
SRR11185261	PRJNA526405	feces	Oceania	Australia
SRR11126146	PRJNA526405	feces	Oceania	Australia
SRR11184021	PRJNA526405	feces	Oceania	Australia
SRR11124783	PRJNA526405	feces	Oceania	Australia
SRR11124905	PRJNA526405	feces	Oceania	Australia
SRR8960379	PRJNA526405	feces	Oceania	Australia
SRR8960217	PRJNA526405	feces	Oceania	Australia
SRR11124704	PRJNA526405	feces	Oceania	Australia
SRR11126478	PRJNA526405	feces	Oceania	Australia
SRR11183716	PRJNA526405	feces	Oceania	Australia
SRR11126005	PRJNA526405	feces	Oceania	Australia
SRR11124940	PRJNA526405	feces	Oceania	Australia
SRR11125012	PRJNA526405	feces	Oceania	Australia
SRR8960115	PRJNA526405	feces	Oceania	Australia
SRR11183917	PRJNA526405	feces	Oceania	Australia
SRR11125014	PRJNA526405	feces	Oceania	Australia
SRR11126106	PRJNA526405	feces	Oceania	Australia
SRR8960572	PRJNA526405	feces	Oceania	Australia
SRR8960583	PRJNA526405	feces	Oceania	Australia
SRR8960308	PRJNA526405	feces	Oceania	Australia
SRR11126000	PRJNA526405	feces	Oceania	Australia
SRR11183891	PRJNA526405	feces	Oceania	Australia
SRR11126002	PRJNA526405	feces	Oceania	Australia
SRR8960536	PRJNA526405	feces	Oceania	Australia
SRR11183819	PRJNA526405	feces	Oceania	Australia
SRR11124743	PRJNA526405	feces	Oceania	Australia
SRR11124877	PRJNA526405	feces	Oceania	Australia
SRR11124997	PRJNA526405	feces	Oceania	Australia
SRR8960450	PRJNA526405	feces	Oceania	Australia
SRR11184014	PRJNA526405	feces	Oceania	Australia
SRR11183465	PRJNA526405	feces	Oceania	Australia
SRR11126252	PRJNA526405	feces	Oceania	Australia
SRR11126498	PRJNA526405	feces	Oceania	Australia
SRR11183303	PRJNA526405	feces	Oceania	Australia
SRR11185253	PRJNA526405	feces	Oceania	Australia
SRR8960519	PRJNA526405	feces	Oceania	Australia
SRR11124797	PRJNA526405	feces	Oceania	Australia
SRR11183382	PRJNA526405	feces	Oceania	Australia
SRR11125520	PRJNA526405	feces	Oceania	Australia
SRR8960088	PRJNA526405	feces	Oceania	Australia
SRR8960393	PRJNA526405	feces	Oceania	Australia
SRR11183588	PRJNA526405	feces	Oceania	Australia
SRR8960326	PRJNA526405	feces	Oceania	Australia
SRR11183955	PRJNA526405	feces	Oceania	Australia
SRR11126270	PRJNA526405	feces	Oceania	Australia
SRR11126107	PRJNA526405	feces	Oceania	Australia
SRR11126047	PRJNA526405	feces	Oceania	Australia
SRR11124748	PRJNA526405	feces	Oceania	Australia
SRR8960421	PRJNA526405	feces	Oceania	Australia
SRR11126500	PRJNA526405	feces	Oceania	Australia
SRR11125084	PRJNA526405	feces	Oceania	Australia
SRR11125997	PRJNA526405	feces	Oceania	Australia
SRR11125202	PRJNA526405	feces	Oceania	Australia
SRR11183729	PRJNA526405	feces	Oceania	Australia
SRR8960526	PRJNA526405	feces	Oceania	Australia
SRR11183961	PRJNA526405	feces	Oceania	Australia
SRR8960140	PRJNA526405	feces	Oceania	Australia
SRR11125895	PRJNA526405	feces	Oceania	Australia
SRR8960303	PRJNA526405	feces	Oceania	Australia
SRR8960595	PRJNA526405	feces	Oceania	Australia
SRR8960586	PRJNA526405	feces	Oceania	Australia
SRR11183330	PRJNA526405	feces	Oceania	Australia
SRR11183367	PRJNA526405	feces	Oceania	Australia
SRR11125911	PRJNA526405	feces	Oceania	Australia
SRR11125130	PRJNA526405	feces	Oceania	Australia
SRR11183879	PRJNA526405	feces	Oceania	Australia
SRR11125285	PRJNA526405	feces	Oceania	Australia
SRR11124665	PRJNA526405	feces	Oceania	Australia
SRR11126378	PRJNA526405	feces	Oceania	Australia
SRR11125695	PRJNA526405	feces	Oceania	Australia
SRR8960153	PRJNA526405	feces	Oceania	Australia
SRR11125213	PRJNA526405	feces	Oceania	Australia
SRR11125232	PRJNA526405	feces	Oceania	Australia
SRR11124835	PRJNA526405	feces	Oceania	Australia
SRR11125169	PRJNA526405	feces	Oceania	Australia
SRR11125197	PRJNA526405	feces	Oceania	Australia
SRR11125890	PRJNA526405	feces	Oceania	Australia
SRR8960335	PRJNA526405	feces	Oceania	Australia
SRR8960286	PRJNA526405	feces	Oceania	Australia
SRR11125749	PRJNA526405	feces	Oceania	Australia
SRR11184081	PRJNA526405	feces	Oceania	Australia
SRR11125827	PRJNA526405	feces	Oceania	Australia
SRR11125972	PRJNA526405	feces	Oceania	Australia
SRR8960255	PRJNA526405	feces	Oceania	Australia
SRR11125440	PRJNA526405	feces	Oceania	Australia
SRR8960347	PRJNA526405	feces	Oceania	Australia
SRR11183328	PRJNA526405	feces	Oceania	Australia
SRR11183521	PRJNA526405	feces	Oceania	Australia
SRR8960377	PRJNA526405	feces	Oceania	Australia
SRR8960133	PRJNA526405	feces	Oceania	Australia
SRR11185259	PRJNA526405	feces	Oceania	Australia
SRR11125185	PRJNA526405	feces	Oceania	Australia
SRR11125077	PRJNA526405	feces	Oceania	Australia
SRR11125289	PRJNA526405	feces	Oceania	Australia
SRR11183705	PRJNA526405	feces	Oceania	Australia
SRR11125324	PRJNA526405	feces	Oceania	Australia
SRR11126392	PRJNA526405	feces	Oceania	Australia
SRR11125163	PRJNA526405	feces	Oceania	Australia
SRR8960197	PRJNA526405	feces	Oceania	Australia
SRR11124875	PRJNA526405	feces	Oceania	Australia
SRR11184094	PRJNA526405	feces	Oceania	Australia
SRR11183410	PRJNA526405	feces	Oceania	Australia
SRR11183807	PRJNA526405	feces	Oceania	Australia
SRR11183912	PRJNA526405	feces	Oceania	Australia
SRR8960370	PRJNA526405	feces	Oceania	Australia
SRR11183721	PRJNA526405	feces	Oceania	Australia
SRR11125364	PRJNA526405	feces	Oceania	Australia
SRR11124898	PRJNA526405	feces	Oceania	Australia
SRR11126428	PRJNA526405	feces	Oceania	Australia
SRR11183856	PRJNA526405	feces	Oceania	Australia
SRR11126487	PRJNA526405	feces	Oceania	Australia
SRR11124846	PRJNA526405	feces	Oceania	Australia
SRR11183833	PRJNA526405	feces	Oceania	Australia
SRR8960238	PRJNA526405	feces	Oceania	Australia
SRR11125742	PRJNA526405	feces	Oceania	Australia
SRR8960588	PRJNA526405	feces	Oceania	Australia
SRR8960224	PRJNA526405	feces	Oceania	Australia
SRR11126034	PRJNA526405	feces	Oceania	Australia
SRR11183300	PRJNA526405	feces	Oceania	Australia
SRR11183809	PRJNA526405	feces	Oceania	Australia
SRR8960360	PRJNA526405	feces	Oceania	Australia
SRR11126244	PRJNA526405	feces	Oceania	Australia
SRR11125663	PRJNA526405	feces	Oceania	Australia
SRR11125155	PRJNA526405	feces	Oceania	Australia
SRR11125139	PRJNA526405	feces	Oceania	Australia
SRR11125338	PRJNA526405	feces	Oceania	Australia
SRR8960601	PRJNA526405	feces	Oceania	Australia
SRR8960513	PRJNA526405	feces	Oceania	Australia
SRR8960403	PRJNA526405	feces	Oceania	Australia
SRR11124823	PRJNA526405	feces	Oceania	Australia
SRR8960570	PRJNA526405	feces	Oceania	Australia
SRR8960567	PRJNA526405	feces	Oceania	Australia
SRR11184029	PRJNA526405	feces	Oceania	Australia
SRR8960599	PRJNA526405	feces	Oceania	Australia
SRR11125635	PRJNA526405	feces	Oceania	Australia
SRR8960582	PRJNA526405	feces	Oceania	Australia
SRR11184086	PRJNA526405	feces	Oceania	Australia
SRR8960426	PRJNA526405	feces	Oceania	Australia
SRR11185230	PRJNA526405	feces	Oceania	Australia
SRR11126292	PRJNA526405	feces	Oceania	Australia
SRR8960262	PRJNA526405	feces	Oceania	Australia
SRR11183569	PRJNA526405	feces	Oceania	Australia
SRR11125484	PRJNA526405	feces	Oceania	Australia
SRR11125981	PRJNA526405	feces	Oceania	Australia
SRR11124878	PRJNA526405	feces	Oceania	Australia
SRR8960265	PRJNA526405	feces	Oceania	Australia
SRR11126360	PRJNA526405	feces	Oceania	Australia
SRR8960082	PRJNA526405	feces	Oceania	Australia
SRR11125731	PRJNA526405	feces	Oceania	Australia
SRR11126319	PRJNA526405	feces	Oceania	Australia
SRR11125438	PRJNA526405	feces	Oceania	Australia
SRR11125311	PRJNA526405	feces	Oceania	Australia
SRR8960446	PRJNA526405	feces	Oceania	Australia
SRR11185240	PRJNA526405	feces	Oceania	Australia
SRR8960219	PRJNA526405	feces	Oceania	Australia
SRR11125688	PRJNA526405	feces	Oceania	Australia
SRR11125508	PRJNA526405	feces	Oceania	Australia
SRR8960297	PRJNA526405	feces	Oceania	Australia
SRR11126288	PRJNA526405	feces	Oceania	Australia
SRR8960535	PRJNA526405	feces	Oceania	Australia
SRR8960436	PRJNA526405	feces	Oceania	Australia
SRR11125228	PRJNA526405	feces	Oceania	Australia
SRR11183340	PRJNA526405	feces	Oceania	Australia
SRR11125283	PRJNA526405	feces	Oceania	Australia
SRR11185234	PRJNA526405	feces	Oceania	Australia
SRR8960431	PRJNA526405	feces	Oceania	Australia
SRR8960552	PRJNA526405	feces	Oceania	Australia
SRR11126203	PRJNA526405	feces	Oceania	Australia
SRR11125056	PRJNA526405	feces	Oceania	Australia
SRR11183989	PRJNA526405	feces	Oceania	Australia
SRR8960578	PRJNA526405	feces	Oceania	Australia
SRR11183337	PRJNA526405	feces	Oceania	Australia
SRR11183454	PRJNA526405	feces	Oceania	Australia
SRR11183629	PRJNA526405	feces	Oceania	Australia
SRR11125491	PRJNA526405	feces	Oceania	Australia
SRR11125472	PRJNA526405	feces	Oceania	Australia
SRR11125917	PRJNA526405	feces	Oceania	Australia
SRR11183771	PRJNA526405	feces	Oceania	Australia
SRR8960407	PRJNA526405	feces	Oceania	Australia
SRR8960226	PRJNA526405	feces	Oceania	Australia
SRR11126124	PRJNA526405	feces	Oceania	Australia
SRR11124856	PRJNA526405	feces	Oceania	Australia
SRR8960470	PRJNA526405	feces	Oceania	Australia
SRR8960605	PRJNA526405	feces	Oceania	Australia
SRR11125379	PRJNA526405	feces	Oceania	Australia
SRR11124784	PRJNA526405	feces	Oceania	Australia
SRR11125378	PRJNA526405	feces	Oceania	Australia
SRR11126031	PRJNA526405	feces	Oceania	Australia
SRR11124758	PRJNA526405	feces	Oceania	Australia
SRR8960143	PRJNA526405	feces	Oceania	Australia
SRR8960203	PRJNA526405	feces	Oceania	Australia
SRR8960289	PRJNA526405	feces	Oceania	Australia
SRR11185243	PRJNA526405	feces	Oceania	Australia
SRR11125265	PRJNA526405	feces	Oceania	Australia
SRR8960893	PRJNA526405	feces	Oceania	Australia
SRR8960790	PRJNA526405	feces	Oceania	Australia
SRR8960850	PRJNA526405	feces	Oceania	Australia
SRR8960901	PRJNA526405	feces	Oceania	Australia
SRR8960718	PRJNA526405	feces	Oceania	Australia
SRR8960921	PRJNA526405	feces	Oceania	Australia
SRR8960794	PRJNA526405	feces	Oceania	Australia
SRR8960770	PRJNA526405	feces	Oceania	Australia
SRR8960807	PRJNA526405	feces	Oceania	Australia
SRR8960915	PRJNA526405	feces	Oceania	Australia
SRR8960750	PRJNA526405	feces	Oceania	Australia
SRR8960619	PRJNA526405	feces	Oceania	Australia
SRR8960714	PRJNA526405	feces	Oceania	Australia
SRR8960621	PRJNA526405	feces	Oceania	Australia
SRR8960841	PRJNA526405	feces	Oceania	Australia
SRR8960693	PRJNA526405	feces	Oceania	Australia
SRR8960650	PRJNA526405	feces	Oceania	Australia
SRR8960817	PRJNA526405	feces	Oceania	Australia
SRR8960983	PRJNA526405	feces	Oceania	Australia
SRR8960825	PRJNA526405	feces	Oceania	Australia
SRR8960869	PRJNA526405	feces	Oceania	Australia
SRR8960725	PRJNA526405	feces	Oceania	Australia
SRR8960986	PRJNA526405	feces	Oceania	Australia
SRR8960713	PRJNA526405	feces	Oceania	Australia
SRR8960672	PRJNA526405	feces	Oceania	Australia
SRR8960646	PRJNA526405	feces	Oceania	Australia
SRR8960683	PRJNA526405	feces	Oceania	Australia
SRR8960743	PRJNA526405	feces	Oceania	Australia
SRR8960905	PRJNA526405	feces	Oceania	Australia
SRR8960647	PRJNA526405	feces	Oceania	Australia
SRR8960866	PRJNA526405	feces	Oceania	Australia
SRR8960764	PRJNA526405	feces	Oceania	Australia
SRR8960818	PRJNA526405	feces	Oceania	Australia
SRR8960752	PRJNA526405	feces	Oceania	Australia
SRR8960917	PRJNA526405	feces	Oceania	Australia
SRR8960826	PRJNA526405	feces	Oceania	Australia
SRR8960906	PRJNA526405	feces	Oceania	Australia
SRR8960940	PRJNA526405	feces	Oceania	Australia
SRR8960909	PRJNA526405	feces	Oceania	Australia
SRR8960792	PRJNA526405	feces	Oceania	Australia
SRR8960810	PRJNA526405	feces	Oceania	Australia
SRR8960716	PRJNA526405	feces	Oceania	Australia
SRR8960872	PRJNA526405	feces	Oceania	Australia
SRR8960685	PRJNA526405	feces	Oceania	Australia
SRR8960953	PRJNA526405	feces	Oceania	Australia
SRR8960671	PRJNA526405	feces	Oceania	Australia
SRR8960748	PRJNA526405	feces	Oceania	Australia
SRR8960642	PRJNA526405	feces	Oceania	Australia
SRR8960927	PRJNA526405	feces	Oceania	Australia
SRR8960778	PRJNA526405	feces	Oceania	Australia
SRR8960663	PRJNA526405	feces	Oceania	Australia
SRR8960666	PRJNA526405	feces	Oceania	Australia
SRR8960857	PRJNA526405	feces	Oceania	Australia
SRR8960641	PRJNA526405	feces	Oceania	Australia
SRR8960762	PRJNA526405	feces	Oceania	Australia
SRR8960833	PRJNA526405	feces	Oceania	Australia
SRR8960622	PRJNA526405	feces	Oceania	Australia
SRR8960667	PRJNA526405	feces	Oceania	Australia
SRR8960970	PRJNA526405	feces	Oceania	Australia
SRR8960941	PRJNA526405	feces	Oceania	Australia
SRR8960880	PRJNA526405	feces	Oceania	Australia
SRR8960874	PRJNA526405	feces	Oceania	Australia
SRR8960630	PRJNA526405	feces	Oceania	Australia
SRR8960820	PRJNA526405	feces	Oceania	Australia
SRR8960720	PRJNA526405	feces	Oceania	Australia
SRR8960891	PRJNA526405	feces	Oceania	Australia
SRR8960912	PRJNA526405	feces	Oceania	Australia
SRR8960742	PRJNA526405	feces	Oceania	Australia
SRR8960708	PRJNA526405	feces	Oceania	Australia
SRR8960950	PRJNA526405	feces	Oceania	Australia
SRR8960758	PRJNA526405	feces	Oceania	Australia
SRR8960771	PRJNA526405	feces	Oceania	Australia
SRR8960981	PRJNA526405	feces	Oceania	Australia
SRR8960925	PRJNA526405	feces	Oceania	Australia
SRR8960652	PRJNA526405	feces	Oceania	Australia
SRR8960966	PRJNA526405	feces	Oceania	Australia
SRR8960932	PRJNA526405	feces	Oceania	Australia
SRR8960655	PRJNA526405	feces	Oceania	Australia
SRR8960971	PRJNA526405	feces	Oceania	Australia
SRR8960920	PRJNA526405	feces	Oceania	Australia
SRR8960756	PRJNA526405	feces	Oceania	Australia
SRR8960679	PRJNA526405	feces	Oceania	Australia
SRR8960753	PRJNA526405	feces	Oceania	Australia
SRR8960856	PRJNA526405	feces	Oceania	Australia
SRR8960882	PRJNA526405	feces	Oceania	Australia
SRR8960689	PRJNA526405	feces	Oceania	Australia
SRR8960813	PRJNA526405	feces	Oceania	Australia
SRR8960899	PRJNA526405	feces	Oceania	Australia
SRR8960620	PRJNA526405	feces	Oceania	Australia
SRR8960649	PRJNA526405	feces	Oceania	Australia
SRR8960662	PRJNA526405	feces	Oceania	Australia
SRR8960835	PRJNA526405	feces	Oceania	Australia
SRR8960676	PRJNA526405	feces	Oceania	Australia
SRR8960745	PRJNA526405	feces	Oceania	Australia
SRR8960736	PRJNA526405	feces	Oceania	Australia
SRR8960769	PRJNA526405	feces	Oceania	Australia
SRR8960982	PRJNA526405	feces	Oceania	Australia
SRR8960687	PRJNA526405	feces	Oceania	Australia
SRR8960706	PRJNA526405	feces	Oceania	Australia
SRR8960894	PRJNA526405	feces	Oceania	Australia
SRR8960760	PRJNA526405	feces	Oceania	Australia
SRR8960937	PRJNA526405	feces	Oceania	Australia
SRR8960766	PRJNA526405	feces	Oceania	Australia
SRR8960804	PRJNA526405	feces	Oceania	Australia
SRR8960701	PRJNA526405	feces	Oceania	Australia
SRR8960802	PRJNA526405	feces	Oceania	Australia
SRR8960796	PRJNA526405	feces	Oceania	Australia
SRR8960730	PRJNA526405	feces	Oceania	Australia
SRR8960846	PRJNA526405	feces	Oceania	Australia
SRR8960747	PRJNA526405	feces	Oceania	Australia
SRR8960889	PRJNA526405	feces	Oceania	Australia
SRR8960935	PRJNA526405	feces	Oceania	Australia
SRR8960942	PRJNA526405	feces	Oceania	Australia
SRR8960819	PRJNA526405	feces	Oceania	Australia
SRR8960914	PRJNA526405	feces	Oceania	Australia
SRR8960754	PRJNA526405	feces	Oceania	Australia
SRR8960965	PRJNA526405	feces	Oceania	Australia
SRR8960781	PRJNA526405	feces	Oceania	Australia
SRR8960830	PRJNA526405	feces	Oceania	Australia
SRR8960788	PRJNA526405	feces	Oceania	Australia
SRR8960800	PRJNA526405	feces	Oceania	Australia
SRR8960695	PRJNA526405	feces	Oceania	Australia
SRR8960902	PRJNA526405	feces	Oceania	Australia
SRR8960812	PRJNA526405	feces	Oceania	Australia
SRR8960489	PRJNA526405	feces	Oceania	Australia
SRR8960686	PRJNA526405	feces	Oceania	Australia
SRR8960799	PRJNA526405	feces	Oceania	Australia
SRR8960651	PRJNA526405	feces	Oceania	Australia
SRR8960660	PRJNA526405	feces	Oceania	Australia
SRR8960726	PRJNA526405	feces	Oceania	Australia
SRR8960949	PRJNA526405	feces	Oceania	Australia
SRR8960931	PRJNA526405	feces	Oceania	Australia
SRR8960878	PRJNA526405	feces	Oceania	Australia
SRR8960806	PRJNA526405	feces	Oceania	Australia
SRR8960741	PRJNA526405	feces	Oceania	Australia
SRR8960900	PRJNA526405	feces	Oceania	Australia
SRR8960703	PRJNA526405	feces	Oceania	Australia
SRR8960890	PRJNA526405	feces	Oceania	Australia
SRR8960862	PRJNA526405	feces	Oceania	Australia
SRR8960943	PRJNA526405	feces	Oceania	Australia
SRR8960674	PRJNA526405	feces	Oceania	Australia
SRR8960895	PRJNA526405	feces	Oceania	Australia
SRR8960624	PRJNA526405	feces	Oceania	Australia
SRR8960681	PRJNA526405	feces	Oceania	Australia
SRR8960958	PRJNA526405	feces	Oceania	Australia
SRR8960809	PRJNA526405	feces	Oceania	Australia
SRR8960886	PRJNA526405	feces	Oceania	Australia
SRR8960831	PRJNA526405	feces	Oceania	Australia
SRR8960948	PRJNA526405	feces	Oceania	Australia
SRR8960677	PRJNA526405	feces	Oceania	Australia
SRR8960811	PRJNA526405	feces	Oceania	Australia
SRR8960777	PRJNA526405	feces	Oceania	Australia
SRR8960923	PRJNA526405	feces	Oceania	Australia
SRR8960659	PRJNA526405	feces	Oceania	Australia
SRR8960731	PRJNA526405	feces	Oceania	Australia
SRR8960842	PRJNA526405	feces	Oceania	Australia
SRR8960956	PRJNA526405	feces	Oceania	Australia
SRR8960839	PRJNA526405	feces	Oceania	Australia
SRR8960832	PRJNA526405	feces	Oceania	Australia
SRR8960699	PRJNA526405	feces	Oceania	Australia
SRR8960854	PRJNA526405	feces	Oceania	Australia
SRR8960629	PRJNA526405	feces	Oceania	Australia
SRR8960879	PRJNA526405	feces	Oceania	Australia
SRR8960780	PRJNA526405	feces	Oceania	Australia
SRR8960789	PRJNA526405	feces	Oceania	Australia
SRR8960648	PRJNA526405	feces	Oceania	Australia
SRR8960732	PRJNA526405	feces	Oceania	Australia
SRR8960860	PRJNA526405	feces	Oceania	Australia
SRR8960924	PRJNA526405	feces	Oceania	Australia
SRR8960959	PRJNA526405	feces	Oceania	Australia
SRR8960729	PRJNA526405	feces	Oceania	Australia
SRR8960829	PRJNA526405	feces	Oceania	Australia
SRR8960723	PRJNA526405	feces	Oceania	Australia
SRR8960678	PRJNA526405	feces	Oceania	Australia
SRR8960976	PRJNA526405	feces	Oceania	Australia
SRR8960774	PRJNA526405	feces	Oceania	Australia
