newid	family
chick_phage_4673	Zierdtviridae
chick_phage_4674	Autographiviridae
chick_phage_4675	Autographiviridae
chick_phage_4676	Drexlerviridae
chick_phage_4677	Siphoviridae
chick_phage_4678	Vilmaviridae
chick_phage_4679	Zierdtviridae
chick_phage_4680	Mesyanzhinovviridae
chick_phage_4681	Straboviridae
chick_phage_4682	Casjensviridae
chick_phage_4683	Unknown
chick_phage_4684	Peduoviridae
chick_phage_4685	Siphoviridae
chick_phage_4686	Siphoviridae
chick_phage_4687	Drexlerviridae
chick_phage_4688	Drexlerviridae
chick_phage_4689	Herelleviridae
chick_phage_4690	Siphoviridae
chick_phage_4691	Siphoviridae
chick_phage_4692	Straboviridae
chick_phage_4693	Straboviridae
chick_phage_4694	Herelleviridae
chick_phage_4695	Straboviridae
chick_phage_4696	Autographiviridae
chick_phage_4697	Salasmaviridae
chick_phage_4698	Peduoviridae
chick_phage_4699	Mesyanzhinovviridae
chick_phage_4700	Siphoviridae
chick_phage_4701	Zierdtviridae
chick_phage_4702	Drexlerviridae
chick_phage_4703	Straboviridae
chick_phage_4704	Drexlerviridae
chick_phage_4705	Salasmaviridae
chick_phage_4706	Myoviridae
chick_phage_4707	Schitoviridae
chick_phage_4708	Straboviridae
chick_phage_4709	Autographiviridae
chick_phage_4710	Myoviridae
chick_phage_4711	Peduoviridae
chick_phage_4712	Herelleviridae
chick_phage_4713	Straboviridae
chick_phage_4714	Straboviridae
chick_phage_4715	Straboviridae
chick_phage_4716	Straboviridae
chick_phage_4717	Peduoviridae
chick_phage_4718	Salasmaviridae
chick_phage_4719	Peduoviridae
chick_phage_4720	Straboviridae
chick_phage_4721	Straboviridae
chick_phage_4722	Peduoviridae
chick_phage_4723	Straboviridae
chick_phage_4724	Straboviridae
chick_phage_4725	Straboviridae
chick_phage_4726	Herelleviridae
chick_phage_4727	Drexlerviridae
chick_phage_4728	Straboviridae
chick_phage_4729	Unknown
chick_phage_4730	Mesyanzhinovviridae
chick_phage_4731	Mesyanzhinovviridae
chick_phage_4732	Straboviridae
chick_phage_4733	Mesyanzhinovviridae
chick_phage_4734	Myoviridae
chick_phage_4735	Herelleviridae
chick_phage_4736	Straboviridae
chick_phage_4737	Straboviridae
chick_phage_4739	Vilmaviridae
chick_phage_4740	Peduoviridae
chick_phage_4741	Siphoviridae
chick_phage_4742	Straboviridae
chick_phage_4743	Straboviridae
chick_phage_4744	Straboviridae
chick_phage_4745	Myoviridae
chick_phage_4746	Straboviridae
chick_phage_4747	Straboviridae
chick_phage_4748	Straboviridae
chick_phage_4749	Straboviridae
chick_phage_4750	Herelleviridae
chick_phage_4751	Straboviridae
chick_phage_4752	Straboviridae
chick_phage_4753	Casjensviridae
chick_phage_4754	Peduoviridae
chick_phage_4755	Herelleviridae
chick_phage_4756	Straboviridae
chick_phage_4757	Herelleviridae
chick_phage_4758	Straboviridae
chick_phage_4759	Straboviridae
chick_phage_4760	Chaseviridae
chick_phage_4761	Straboviridae
chick_phage_4762	Straboviridae
chick_phage_4763	Siphoviridae
chick_phage_4764	Straboviridae
chick_phage_4765	Herelleviridae
chick_phage_4766	Ackermannviridae
chick_phage_4767	Straboviridae
chick_phage_4768	Casjensviridae
chick_phage_4769	Straboviridae
chick_phage_4770	Peduoviridae
chick_phage_4771	Myoviridae
chick_phage_4772	Siphoviridae
chick_phage_4773	Straboviridae
chick_phage_4774	Peduoviridae
chick_phage_4775	Siphoviridae
chick_phage_4776	Siphoviridae
chick_phage_4777	Straboviridae
chick_phage_4778	Straboviridae
chick_phage_4779	Herelleviridae
chick_phage_4780	Drexlerviridae
chick_phage_4781	Drexlerviridae
chick_phage_4782	Peduoviridae
chick_phage_4783	Straboviridae
chick_phage_4784	Salasmaviridae
chick_phage_4785	Peduoviridae
chick_phage_4786	Podoviridae
chick_phage_4787	Herelleviridae
chick_phage_4788	Salasmaviridae
chick_phage_4789	Peduoviridae
chick_phage_4790	Ackermannviridae
chick_phage_4791	Straboviridae
chick_phage_4792	Peduoviridae
chick_phage_4793	Salasmaviridae
chick_phage_4794	Siphoviridae
chick_phage_4795	Herelleviridae
chick_phage_4796	Unknown
chick_phage_4797	Podoviridae
chick_phage_4798	Unknown
chick_phage_4799	Mesyanzhinovviridae
chick_phage_4800	Herelleviridae
chick_phage_4801	Mesyanzhinovviridae
chick_phage_4802	Herelleviridae
chick_phage_4803	Straboviridae
chick_phage_4804	Herelleviridae
chick_phage_4805	Peduoviridae
chick_phage_4806	Straboviridae
chick_phage_4807	Peduoviridae
chick_phage_4808	Straboviridae
chick_phage_4809	Straboviridae
chick_phage_4810	Straboviridae
chick_phage_4811	Myoviridae
chick_phage_4812	Siphoviridae
chick_phage_4813	Peduoviridae
chick_phage_4814	Drexlerviridae
chick_phage_4815	Straboviridae
chick_phage_4816	Straboviridae
chick_phage_4817	Unknown
chick_phage_4818	Unknown
chick_phage_4819	Salasmaviridae
chick_phage_4820	Autographiviridae
chick_phage_4821	Zierdtviridae
chick_phage_4822	Mesyanzhinovviridae
chick_phage_4823	Myoviridae
chick_phage_4824	Herelleviridae
chick_phage_4825	Siphoviridae
chick_phage_4826	Straboviridae
chick_phage_4827	Unknown
chick_phage_4828	Mesyanzhinovviridae
chick_phage_4829	Myoviridae
chick_phage_4830	Straboviridae
chick_phage_4831	Myoviridae
chick_phage_4832	Straboviridae
chick_phage_4833	Podoviridae
chick_phage_4834	Schitoviridae
chick_phage_4835	Demerecviridae
chick_phage_4836	Straboviridae
chick_phage_4837	Straboviridae
chick_phage_4838	Vilmaviridae
chick_phage_4839	Mesyanzhinovviridae
chick_phage_4840	Herelleviridae
chick_phage_4841	Schitoviridae
chick_phage_4842	Chaseviridae
chick_phage_4843	Peduoviridae
chick_phage_4844	Peduoviridae
chick_phage_4845	Vilmaviridae
chick_phage_4846	Podoviridae
chick_phage_4847	Straboviridae
chick_phage_4848	Zierdtviridae
chick_phage_4849	Casjensviridae
chick_phage_4850	Siphoviridae
chick_phage_4851	Mesyanzhinovviridae
chick_phage_4852	Vilmaviridae
chick_phage_4853	Chaseviridae
chick_phage_4854	Herelleviridae
chick_phage_4856	Chaseviridae
chick_phage_4857	Straboviridae
chick_phage_4858	Peduoviridae
chick_phage_4859	Myoviridae
chick_phage_4860	Guelinviridae
chick_phage_4861	Siphoviridae
chick_phage_4862	Peduoviridae
chick_phage_4863	Straboviridae
chick_phage_4864	Mesyanzhinovviridae
chick_phage_4865	Mesyanzhinovviridae
chick_phage_4866	Salasmaviridae
chick_phage_4867	Herelleviridae
chick_phage_4868	Casjensviridae
chick_phage_4869	Autographiviridae
chick_phage_4870	Herelleviridae
chick_phage_4871	Straboviridae
chick_phage_4872	Herelleviridae
chick_phage_4873	Straboviridae
chick_phage_4874	Straboviridae
chick_phage_4875	Schitoviridae
chick_phage_4876	Vilmaviridae
chick_phage_4877	Vilmaviridae
chick_phage_4878	Straboviridae
chick_phage_4879	Chaseviridae
chick_phage_4880	Vilmaviridae
chick_phage_4881	Mesyanzhinovviridae
chick_phage_4882	Straboviridae
chick_phage_4883	Straboviridae
chick_phage_4884	Herelleviridae
chick_phage_4885	Peduoviridae
chick_phage_4886	Peduoviridae
chick_phage_4887	Autographiviridae
chick_phage_4888	Autographiviridae
chick_phage_4889	Siphoviridae
chick_phage_4890	Straboviridae
chick_phage_4891	Herelleviridae
chick_phage_4892	Herelleviridae
chick_phage_4893	Straboviridae
chick_phage_4894	Mesyanzhinovviridae
chick_phage_4895	Straboviridae
chick_phage_4896	Straboviridae
chick_phage_4897	Ackermannviridae
chick_phage_4898	Drexlerviridae
chick_phage_4899	Vilmaviridae
chick_phage_4900	Autographiviridae
chick_phage_4901	Straboviridae
chick_phage_4902	Autographiviridae
chick_phage_4903	Salasmaviridae
chick_phage_4904	Peduoviridae
chick_phage_4905	Drexlerviridae
chick_phage_4906	Siphoviridae
chick_phage_4907	Mesyanzhinovviridae
chick_phage_4908	Drexlerviridae
chick_phage_4909	Herelleviridae
chick_phage_4910	Herelleviridae
chick_phage_4911	Salasmaviridae
chick_phage_4912	Herelleviridae
chick_phage_4913	Peduoviridae
chick_phage_4914	Salasmaviridae
chick_phage_4915	Straboviridae
chick_phage_4916	Salasmaviridae
chick_phage_4917	Siphoviridae
chick_phage_4918	Autographiviridae
chick_phage_4919	Herelleviridae
chick_phage_4920	Guelinviridae
chick_phage_4921	Peduoviridae
chick_phage_4922	Straboviridae
chick_phage_4923	Drexlerviridae
chick_phage_4924	Straboviridae
chick_phage_4925	Vilmaviridae
chick_phage_4926	Myoviridae
chick_phage_4927	Herelleviridae
chick_phage_4928	Straboviridae
chick_phage_4929	Drexlerviridae
chick_phage_4930	Siphoviridae
chick_phage_4931	Vilmaviridae
chick_phage_4932	Mesyanzhinovviridae
chick_phage_4933	Herelleviridae
chick_phage_4934	Casjensviridae
chick_phage_4935	Siphoviridae
chick_phage_4936	Siphoviridae
chick_phage_4937	Vilmaviridae
chick_phage_4938	Drexlerviridae
chick_phage_4939	Chaseviridae
chick_phage_4940	Casjensviridae
chick_phage_4941	Straboviridae
chick_phage_4942	Straboviridae
chick_phage_4943	Autographiviridae
chick_phage_4944	Schitoviridae
chick_phage_4945	Straboviridae
chick_phage_4946	Autographiviridae
chick_phage_4947	Peduoviridae
chick_phage_4948	Siphoviridae
chick_phage_4949	Salasmaviridae
chick_phage_4950	Straboviridae
chick_phage_4951	Straboviridae
chick_phage_4952	Salasmaviridae
chick_phage_4953	Schitoviridae
chick_phage_4954	Vilmaviridae
chick_phage_4955	Drexlerviridae
chick_phage_4956	Siphoviridae
chick_phage_4957	Straboviridae
chick_phage_4958	Siphoviridae
chick_phage_4959	Peduoviridae
chick_phage_4960	Straboviridae
chick_phage_4961	Salasmaviridae
chick_phage_4962	Demerecviridae
chick_phage_4963	Peduoviridae
chick_phage_4964	Straboviridae
chick_phage_4965	Chaseviridae
chick_phage_4966	Myoviridae
chick_phage_4967	Casjensviridae
chick_phage_4968	Zierdtviridae
chick_phage_4969	Mesyanzhinovviridae
chick_phage_4970	Straboviridae
chick_phage_4971	Guelinviridae
chick_phage_4972	Drexlerviridae
chick_phage_4973	Peduoviridae
chick_phage_4974	Drexlerviridae
chick_phage_4975	Schitoviridae
chick_phage_4976	Straboviridae
chick_phage_4977	Vilmaviridae
chick_phage_4978	Autographiviridae
chick_phage_4979	Podoviridae
chick_phage_4980	Salasmaviridae
chick_phage_4981	Herelleviridae
chick_phage_4982	Myoviridae
chick_phage_6313	Straboviridae
chick_phage_4983	Mesyanzhinovviridae
chick_phage_4984	Siphoviridae
chick_phage_4985	Drexlerviridae
chick_phage_4986	Peduoviridae
chick_phage_4987	Peduoviridae
chick_phage_4988	Casjensviridae
chick_phage_4991	Casjensviridae
chick_phage_4992	Peduoviridae
chick_phage_4993	Casjensviridae
chick_phage_4994	Myoviridae
chick_phage_4995	Peduoviridae
chick_phage_4996	Myoviridae
chick_phage_4997	Myoviridae
chick_phage_4998	Drexlerviridae
chick_phage_4999	Straboviridae
chick_phage_5000	Peduoviridae
chick_phage_5001	Myoviridae
chick_phage_5002	Unknown
chick_phage_5003	Peduoviridae
chick_phage_5004	Siphoviridae
chick_phage_5005	Drexlerviridae
chick_phage_5007	Drexlerviridae
chick_phage_5008	Peduoviridae
chick_phage_5010	Peduoviridae
chick_phage_5011	Peduoviridae
chick_phage_5012	Siphoviridae
chick_phage_5013	Peduoviridae
chick_phage_5014	Unknown
chick_phage_5015	Mesyanzhinovviridae
chick_phage_5016	Peduoviridae
chick_phage_5017	Drexlerviridae
chick_phage_5018	Myoviridae
chick_phage_5019	Drexlerviridae
chick_phage_5020	Drexlerviridae
chick_phage_5021	Myoviridae
chick_phage_5022	Myoviridae
chick_phage_5023	Myoviridae
chick_phage_5024	Unknown
chick_phage_5025	Myoviridae
chick_phage_5027	Myoviridae
chick_phage_5028	Unknown
chick_phage_5029	Drexlerviridae
chick_phage_5030	Unknown
chick_phage_5031	Myoviridae
chick_phage_5032	Peduoviridae
chick_phage_5033	Mesyanzhinovviridae
chick_phage_5034	Casjensviridae
chick_phage_5038	Peduoviridae
chick_phage_5039	Schitoviridae
chick_phage_5040	Peduoviridae
chick_phage_5041	Myoviridae
chick_phage_5042	Peduoviridae
chick_phage_5043	Myoviridae
chick_phage_5044	Unknown
chick_phage_5045	Siphoviridae
chick_phage_5046	Casjensviridae
chick_phage_5047	Unknown
chick_phage_5048	Peduoviridae
chick_phage_5049	Casjensviridae
chick_phage_5050	Drexlerviridae
chick_phage_5051	Mesyanzhinovviridae
chick_phage_5052	Guelinviridae
chick_phage_5053	Myoviridae
chick_phage_5054	Myoviridae
chick_phage_5055	Unknown
chick_phage_5056	Unknown
chick_phage_5057	Siphoviridae
chick_phage_5058	Drexlerviridae
chick_phage_5059	Drexlerviridae
chick_phage_5060	Mesyanzhinovviridae
chick_phage_5062	Peduoviridae
chick_phage_5063	Peduoviridae
chick_phage_5064	Drexlerviridae
chick_phage_5065	Unknown
chick_phage_5066	Mesyanzhinovviridae
chick_phage_5067	Straboviridae
chick_phage_5068	Myoviridae
chick_phage_5069	Unknown
chick_phage_5070	Peduoviridae
chick_phage_5072	Mesyanzhinovviridae
chick_phage_5073	Peduoviridae
chick_phage_5074	Unknown
chick_phage_5075	Casjensviridae
chick_phage_5076	Myoviridae
chick_phage_5077	Myoviridae
chick_phage_5079	Straboviridae
chick_phage_5080	Mesyanzhinovviridae
chick_phage_5081	Peduoviridae
chick_phage_5082	Unknown
chick_phage_5083	Straboviridae
chick_phage_5085	Siphoviridae
chick_phage_5086	Siphoviridae
chick_phage_5087	Mesyanzhinovviridae
chick_phage_5088	Peduoviridae
chick_phage_5089	Peduoviridae
chick_phage_5090	Unknown
chick_phage_5091	Straboviridae
chick_phage_5092	Drexlerviridae
chick_phage_5093	Casjensviridae
chick_phage_5094	Unknown
chick_phage_5095	Unknown
chick_phage_5096	Siphoviridae
chick_phage_5097	Mesyanzhinovviridae
chick_phage_5099	Peduoviridae
chick_phage_5100	Unknown
chick_phage_5101	Myoviridae
chick_phage_5102	Casjensviridae
chick_phage_5103	Casjensviridae
chick_phage_5104	Casjensviridae
chick_phage_5105	Straboviridae
chick_phage_5106	Siphoviridae
chick_phage_5107	Siphoviridae
chick_phage_5108	Drexlerviridae
chick_phage_5109	Unknown
chick_phage_5110	Demerecviridae
chick_phage_5111	Drexlerviridae
chick_phage_5112	Peduoviridae
chick_phage_5113	Unknown
chick_phage_5114	Unknown
chick_phage_5115	Peduoviridae
chick_phage_5116	Straboviridae
chick_phage_5117	Unknown
chick_phage_5118	Ackermannviridae
chick_phage_5119	Peduoviridae
chick_phage_5120	Drexlerviridae
chick_phage_5121	Peduoviridae
chick_phage_5122	Casjensviridae
chick_phage_5123	Unknown
chick_phage_5124	Ackermannviridae
chick_phage_5125	Myoviridae
chick_phage_5126	Myoviridae
chick_phage_5127	Siphoviridae
chick_phage_5128	Peduoviridae
chick_phage_5129	Drexlerviridae
chick_phage_5130	Peduoviridae
chick_phage_5131	Siphoviridae
chick_phage_5132	Peduoviridae
chick_phage_5133	Unknown
chick_phage_5134	Peduoviridae
chick_phage_5135	Myoviridae
chick_phage_5136	Drexlerviridae
chick_phage_5137	Myoviridae
chick_phage_5138	Demerecviridae
chick_phage_5139	Mesyanzhinovviridae
chick_phage_5140	Myoviridae
chick_phage_5141	Peduoviridae
chick_phage_5142	Salasmaviridae
chick_phage_5143	Myoviridae
chick_phage_5144	Myoviridae
chick_phage_5145	Peduoviridae
chick_phage_5146	Mesyanzhinovviridae
chick_phage_5147	Unknown
chick_phage_5148	Myoviridae
chick_phage_5149	Myoviridae
chick_phage_5150	Myoviridae
chick_phage_5151	Myoviridae
chick_phage_5152	Siphoviridae
chick_phage_5153	Myoviridae
chick_phage_5154	Peduoviridae
chick_phage_5155	Siphoviridae
chick_phage_5156	Myoviridae
chick_phage_5157	Guelinviridae
chick_phage_6314	Unknown
chick_phage_5158	Demerecviridae
chick_phage_5159	Myoviridae
chick_phage_5160	Myoviridae
chick_phage_5161	Drexlerviridae
chick_phage_5164	Ackermannviridae
chick_phage_5166	Myoviridae
chick_phage_5167	Peduoviridae
chick_phage_5168	Drexlerviridae
chick_phage_5169	Unknown
chick_phage_5170	Myoviridae
chick_phage_5171	Drexlerviridae
chick_phage_5172	Myoviridae
chick_phage_5173	Myoviridae
chick_phage_5174	Myoviridae
chick_phage_5175	Straboviridae
chick_phage_5176	Unknown
chick_phage_5177	Myoviridae
chick_phage_5178	Myoviridae
chick_phage_5180	Mesyanzhinovviridae
chick_phage_5181	Peduoviridae
chick_phage_5182	Peduoviridae
chick_phage_5183	Mesyanzhinovviridae
chick_phage_5184	Drexlerviridae
chick_phage_5185	Myoviridae
chick_phage_5186	Siphoviridae
chick_phage_5187	Mesyanzhinovviridae
chick_phage_5188	Peduoviridae
chick_phage_5190	Drexlerviridae
chick_phage_5191	Myoviridae
chick_phage_5192	Myoviridae
chick_phage_5193	Myoviridae
chick_phage_5194	Straboviridae
chick_phage_5195	Autographiviridae
chick_phage_5196	Straboviridae
chick_phage_5197	Drexlerviridae
chick_phage_5198	Schitoviridae
chick_phage_5199	Siphoviridae
chick_phage_5201	Straboviridae
chick_phage_5202	Casjensviridae
chick_phage_5203	Unknown
chick_phage_5204	Chaseviridae
chick_phage_5205	Mesyanzhinovviridae
chick_phage_5206	Peduoviridae
chick_phage_5207	Drexlerviridae
chick_phage_5208	Peduoviridae
chick_phage_5209	Ackermannviridae
chick_phage_5210	Straboviridae
chick_phage_5211	Ackermannviridae
chick_phage_5212	Unknown
chick_phage_5213	Straboviridae
chick_phage_5214	Ackermannviridae
chick_phage_5215	Straboviridae
chick_phage_5216	Siphoviridae
chick_phage_5217	Casjensviridae
chick_phage_5218	Herelleviridae
chick_phage_5219	Salasmaviridae
chick_phage_5220	Unknown
chick_phage_5221	Siphoviridae
chick_phage_5222	Straboviridae
chick_phage_5223	Mesyanzhinovviridae
chick_phage_5224	Straboviridae
chick_phage_5225	Siphoviridae
chick_phage_5226	Demerecviridae
chick_phage_5227	Podoviridae
chick_phage_5228	Myoviridae
chick_phage_5229	Autographiviridae
chick_phage_5230	Demerecviridae
chick_phage_5232	Herelleviridae
chick_phage_5233	Myoviridae
chick_phage_5234	Peduoviridae
chick_phage_5235	Myoviridae
chick_phage_5236	Siphoviridae
chick_phage_5237	Podoviridae
chick_phage_5238	Salasmaviridae
chick_phage_5239	Guelinviridae
chick_phage_5240	Siphoviridae
chick_phage_5241	Herelleviridae
chick_phage_5242	Myoviridae
chick_phage_5243	Siphoviridae
chick_phage_5244	Drexlerviridae
chick_phage_5245	Unknown
chick_phage_5246	Vilmaviridae
chick_phage_5247	Drexlerviridae
chick_phage_5248	Drexlerviridae
chick_phage_5249	Casjensviridae
chick_phage_5250	Autographiviridae
chick_phage_5251	Mesyanzhinovviridae
chick_phage_5252	Straboviridae
chick_phage_5253	Herelleviridae
chick_phage_5254	Vilmaviridae
chick_phage_5255	Straboviridae
chick_phage_5256	Vilmaviridae
chick_phage_5257	Mesyanzhinovviridae
chick_phage_5258	Mesyanzhinovviridae
chick_phage_5259	Autographiviridae
chick_phage_5260	Straboviridae
chick_phage_5261	Siphoviridae
chick_phage_5262	Straboviridae
chick_phage_5263	Schitoviridae
chick_phage_5264	Siphoviridae
chick_phage_5265	Vilmaviridae
chick_phage_5266	Peduoviridae
chick_phage_5267	Schitoviridae
chick_phage_5268	Unknown
chick_phage_5269	Schitoviridae
chick_phage_5270	Herelleviridae
chick_phage_5271	Siphoviridae
chick_phage_5272	Myoviridae
chick_phage_5273	Peduoviridae
chick_phage_5274	Unknown
chick_phage_5275	Unknown
chick_phage_5276	Mesyanzhinovviridae
chick_phage_5277	Peduoviridae
chick_phage_5278	Unknown
chick_phage_5280	Straboviridae
chick_phage_5281	Myoviridae
chick_phage_5282	Demerecviridae
chick_phage_5283	Schitoviridae
chick_phage_5284	Herelleviridae
chick_phage_5285	Guelinviridae
chick_phage_5286	Podoviridae
chick_phage_5287	Salasmaviridae
chick_phage_5288	Chaseviridae
chick_phage_5289	Podoviridae
chick_phage_5290	Salasmaviridae
chick_phage_5291	Siphoviridae
chick_phage_5292	Herelleviridae
chick_phage_5293	Mesyanzhinovviridae
chick_phage_5294	Siphoviridae
chick_phage_5295	Siphoviridae
chick_phage_5296	Zobellviridae
chick_phage_5297	Myoviridae
chick_phage_5298	Schitoviridae
chick_phage_5299	Drexlerviridae
chick_phage_5300	Straboviridae
chick_phage_5301	Podoviridae
chick_phage_5302	Peduoviridae
chick_phage_5303	Podoviridae
chick_phage_5304	Straboviridae
chick_phage_5305	Siphoviridae
chick_phage_5306	Ackermannviridae
chick_phage_5307	Straboviridae
chick_phage_5308	Myoviridae
chick_phage_5309	Casjensviridae
chick_phage_5310	Podoviridae
chick_phage_5311	Myoviridae
chick_phage_5312	Ackermannviridae
chick_phage_5313	Mesyanzhinovviridae
chick_phage_5314	Straboviridae
chick_phage_5315	Siphoviridae
chick_phage_5316	Peduoviridae
chick_phage_5317	Podoviridae
chick_phage_5318	Demerecviridae
chick_phage_5319	Drexlerviridae
chick_phage_5320	Herelleviridae
chick_phage_5321	Mesyanzhinovviridae
chick_phage_5322	Myoviridae
chick_phage_5323	Straboviridae
chick_phage_5324	Mesyanzhinovviridae
chick_phage_5325	Demerecviridae
